2018-09-04 02:56:38: [+] ÓÑÁ´ÅÀĞĞ : http://yzcx.lzu.edu.cn
2018-09-04 02:56:38: [+] ÍøÖ·Ğ´Èë : http://lib.jit.edu.cn
2018-09-04 02:56:38: [+] ÓÑÁ´ÅÀĞĞ : http://twweb.jit.edu.cn
2018-09-04 02:56:38: [+] ÍøÖ·Ğ´Èë : http://www.gsau.edu.cn
2018-09-04 02:56:38: [+] ÓÑÁ´ÅÀĞĞ : http://yjsy.gsau.edu.cn
2018-09-04 02:56:38: [+] ÓÑÁ´ÅÀĞĞ : http://www.aapd.org
2018-09-04 02:56:38: [+] ÍøÖ·Ğ´Èë : http://tdllkf.fmmu.edu.cn
2018-09-04 02:56:38: [+] ÓÑÁ´ÅÀĞĞ : http://www.crrc.com.cn
2018-09-04 02:56:39: [-] ÍøÖ·ÅÅ³ı : http://open.163.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://oa.gdut.edu.cn
2018-09-04 02:56:39: [-] ÍøÖ·ÅÅ³ı : http://seid.sipac.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.suz.sdu.edu.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://jspx.sdu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.cfd.sdu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://jgxy.jit.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://yzcx.lzu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://ygb.lzu.edu.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://twweb.jit.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://yulu.jit.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.fmmu.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://yjsy.gsau.edu.cn
2018-09-04 02:56:39: [-] ÍøÖ·ÅÅ³ı : http://www.crrc.com.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.39.net
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://wlaq.biem.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://jg.jit.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://bkjwt.sdu.edu.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://www.suz.sdu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.rcsz.gov.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://www.cfd.sdu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://cty.zuvio.com.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://ygb.lzu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://ge.lzu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://wyx.biem.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [-] ÍøÖ·ÅÅ³ı : http://www.39.net : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://tdsyyjysxk.fmmu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.carm.org.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://yulu.jit.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://jwc.jit.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.chsi.com
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.jit.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://wlaq.biem.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [-] ÍøÖ·ÅÅ³ı : http://www.aapd.org : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.fmmu.edu.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://jg.jit.edu.cn
2018-09-04 02:56:39: [+] ÍøÖ·Ğ´Èë : http://bkjwt.sdu.edu.cn
2018-09-04 02:56:39: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.sc.sdu.edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://eprinting.cuhk.edu.cn
2018-09-04 02:56:39: [-] ÍøÖ·ÅÅ³ı : http://cty.zuvio.com.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:39: [+] ÓÑÁ´ÅÀĞĞ : http://www.jspx.sdu.edu.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://ge.lzu.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://news.lzu.edu.cn
2018-09-04 02:56:40: [-] ÍøÖ·ÅÅ³ı : http://www.chsi.com : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://wyx.biem.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.chsi.com.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.biem.edu.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://jwc.jit.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://kjy.jit.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : https://online.sdu.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://mib.ruc.edu.cn
2018-09-04 02:56:40: [-] ÍøÖ·ÅÅ³ı : http://www.carm.org.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='eprinting.cuhk.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002941F116BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://ecard.cuhk.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.newjobs.com
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://www.jit.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://hqzgs.jit.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://tdsyyjysxk.fmmu.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://xjjyk.fmmu.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.cndent.com
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://skc.jiangnan.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://honorschool.jiangnan.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.fmedsci.com
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://www.sc.sdu.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://course.sdu.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='hydro.zjweu.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002941F7FC128>, 'Connection to hydro.zjweu.edu.cn timed out. (connect timeout=5)'))
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.icourses.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://www.jspx.sdu.edu.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://www.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.me
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://www.biem.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://wlaq.biem.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://course.sdu.edu.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://news.lzu.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://zlxxpt.chinadegrees.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.bjedu.gov.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://mib.ruc.edu.cn
2018-09-04 02:56:40: [+] ÍøÖ·Ğ´Èë : http://kjy.jit.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.lelisten.net
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://www.gsau.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://my.seu.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://coj.cqut.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://yjs.hebut.edu.cn
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://newsweb.nuaa.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://lxs.dlou.edu.cn
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:40: [+] ÓÑÁ´ÅÀĞĞ : http://kjxy.biem.edu.cn
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [+] ÓÑÁ´ÅÀĞĞ : http://biochem.fmmu.edu.cn
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [+] ÓÑÁ´ÅÀĞĞ : http://xjerke.fmmu.edu.cn
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [+] ÓÑÁ´ÅÀĞĞ : http://www.fjnufq.edu.cn
2018-09-04 02:56:41: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:41: [+] ÓÑÁ´ÅÀĞĞ : http://zqx.whcm.edu.cn
2018-09-04 02:56:41: [+] ÓÑÁ´ÅÀĞĞ :  http://www.hanban.org
2018-09-04 02:56:42: [-] ÍøÖ·ÅÅ³ı : http://www.rcsz.gov.cn : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:42: [+] ÓÑÁ´ÅÀĞĞ : http://www.siphrd.com
2018-09-04 02:56:42: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:42: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:42: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:42: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:42: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:42: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:42: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:42: [+] ÓÑÁ´ÅÀĞĞ : http://www.bjzgh.org
2018-09-04 02:56:42: [+] ÓÑÁ´ÅÀĞĞ : http://elearning.haut.edu.cn
2018-09-04 02:56:42: [+] ÍøÖ·Ğ´Èë : https://online.sdu.edu.cn
2018-09-04 02:56:42: [+] ÓÑÁ´ÅÀĞĞ : http://www.oa.sdu.edu.cn
2018-09-04 02:56:42: [+] ÓÑÁ´ÅÀĞĞ : http://xq.dlou.edu.cn
2018-09-04 02:56:42: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:56:43: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='mail.biem.edu.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000029421141978>, 'Connection to mail.biem.edu.cn timed out. (connect timeout=5)'))
2018-09-04 02:56:43: [+] ÓÑÁ´ÅÀĞĞ : http://ltx.biem.edu.cn
2018-09-04 02:56:44: [+] ÓÑÁ´ÅÀĞĞ : http://www.jnmc.com
2018-09-04 02:56:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:44: [+] ÓÑÁ´ÅÀĞĞ : http://et.ynau.edu.cn
2018-09-04 02:56:44: [*] Òì³£×´Ì¬ : 'href'
2018-09-04 02:56:44: [+] ÓÑÁ´ÅÀĞĞ : http://skc.jiangnan.edu.cn
2018-09-04 02:56:45: [+] ÓÑÁ´ÅÀĞĞ : http://www.91data.com
2018-09-04 02:56:46: [+] ÓÑÁ´ÅÀĞĞ : http://jcb.jit.edu.cn
2018-09-04 02:56:46: [+] ÓÑÁ´ÅÀĞĞ : http://barezar.com
2018-09-04 02:56:46: [+] ÓÑÁ´ÅÀĞĞ : http://www.nuaa.edu.cn
2018-09-04 02:56:47: [+] ÓÑÁ´ÅÀĞĞ : http://wt.jit.edu.cn
2018-09-04 02:56:51: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='www.capmr.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002941D059898>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://www.dxy.cn
2018-09-04 02:56:51: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='ecard.cuhk.edu.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002941E7333C8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : https://i.cuhk.edu.cn
2018-09-04 02:56:51: [*] Òì³£×´Ì¬ : HTTPConnectionPool(host='www.fmedsci.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000294219CAEF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://www.fyxh.org
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://www.lelearn.net
2018-09-04 02:56:51: [+] ÍøÖ·Ğ´Èë : http://newsweb.nuaa.edu.cn
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://www.sipac.gov.cn
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://www.people.com
2018-09-04 02:56:51: [+] ÍøÖ·Ğ´Èë : http://www.fjnufq.edu.cn
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://fjsdfxb.cuepa.cn
2018-09-04 02:56:51: [+] ÍøÖ·Ğ´Èë : http://zqx.whcm.edu.cn
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://wscl.jpkc.info
2018-09-04 02:56:51: [-] ÍøÖ·ÅÅ³ı :  http://www.hanban.org : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://english.hanban.org
2018-09-04 02:56:51: [+] ÍøÖ·Ğ´Èë : http://wlaq.biem.edu.cn
2018-09-04 02:56:51: [+] ÓÑÁ´ÅÀĞĞ : http://oa.biem.edu.cn
2018-09-04 02:56:51: [-] ÍøÖ·ÅÅ³ı : http://www.bjzgh.org : ÅÅ³ıÔ­Òò : ÍøÖ·ÖĞ²»´æÔÚ : .edu.cn
2018-09-04 02:56:51: [+] ÍøÖ·Ğ´Èë : http://coj.cqut.edu.cn
